,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,airline,text,tweet_created,x,y
694,9431,5.69939368598753e+17,negative,1.0,US Airways,@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy,2015-02-23 11:18:29 -0800,42.2822248,-71.0378408
695,9440,5.69937457837273e+17,negative,0.6667,US Airways,"@USAirways I would happily wait in the terminal near food, restrooms and non irritated passengers.",2015-02-23 11:10:53 -0800,33.43588637,-111.99965664
696,9441,5.69936893325898e+17,negative,1.0,US Airways,@USAirways why let passengers on board when there was an issue? Over an hour &amp; the pilot doesn't know when we'll leave.,2015-02-23 11:08:38 -0800,33.43824974,-111.99987573
697,9511,5.69897798692286e+17,negative,1.0,US Airways,@USAirways thanks for a subpar travel experience and it's not even over yet #stepitup,2015-02-23 08:33:18 -0800,33.43790009,-111.99746652
698,9519,5.69894295953646e+17,negative,1.0,US Airways,@USAirways Pilot pleads to let boarding begin for full flight #1937 while waiting for 4th flight attendant. Denied by mission control. Grrrr,2015-02-23 08:19:22 -0800,35.21843964,-80.94253029
699,9536,5.69887533267612e+17,negative,0.8563,US Airways,@USAirways Seriously doubt that as I am still sitting inside at the gate.,2015-02-23 07:52:30 -0800,39.8805621,-75.23893393
700,9566,5.69873091763032e+17,negative,1.0,US Airways,"@USAirways First the pilot was Late Flight, now it's maintenance. This is EXACTLY what happened two weeks ago. Unacceptable.",2015-02-23 06:55:07 -0800,39.88116058,-75.24031037
704,9580,5.69866875452203e+17,negative,1.0,US Airways,@USAirways Decided to be a good sport and give you guys another shot. Flight delayed. Again.,2015-02-23 06:30:25 -0800,39.88024969,-75.2363937
705,9596,5.69849281533874e+17,neutral,0.7006,US Airways,"@USAirways I'm referring to email like this.  Just tell people when they GET the upgrade. Otherwise, we know already. http://t.co/N8UvCLMADA",2015-02-23 05:20:30 -0800,33.6424884,-84.4325976
706,9600,5.69844782702338e+17,negative,1.0,US Airways,@USAirways sure knows how to pamper customers they strand abroad. #badcustomerservice #fend4yourself #youareonyourown http://t.co/Pw1eudlcZg,2015-02-23 05:02:38 -0800,21.15194085,-86.82443877
707,9612,5.69825133705216e+17,negative,1.0,US Airways,@USAirways the only time I tweet is to tell you how horrible you're attendants are. Flight 3841 to LGA. I feel in jail,2015-02-23 03:44:33 -0800,40.49569523,-80.24513477
708,9616,5.69820790905971e+17,negative,1.0,US Airways,"@USAirways flt 419. 2+ hrs Late Flight, baggage + 1 more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy",2015-02-23 03:27:17 -0800,36.11203645,-115.17712729
710,9698,5.69709901737406e+17,negative,1.0,US Airways,@USAirways I'm tired of paying for luggage &amp; less than stellar customer service @AmericanAir. #notafanofyourmerger,2015-02-22 20:06:39 -0800,33.80598632,-118.36571615
714,9739,5.69686000240345e+17,negative,1.0,US Airways,"@USAirways worst service at Reagan Int. I rarely post about a company or service, but I am so annoyed. Not weather reLate Flightd…incompetence.",2015-02-22 18:31:41 -0800,38.86411798,-77.0231684
715,9747,5.69683111404908e+17,negative,1.0,US Airways,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,2015-02-22 18:20:12 -0800,32.43487013,-80.64150369
716,9767,5.69673913892004e+17,negative,1.0,US Airways,@USAirways why does this flight keep getting delayed Late Flightr and Late Flightr?,2015-02-22 17:43:39 -0800,33.54774386,-86.75224256
718,9774,5.69671712830308e+17,negative,1.0,US Airways,@USAirways on top of that a dozen ppl missed connections and you have ONE person at customer service? Abysmal!,2015-02-22 17:34:54 -0800,39.8749399,-75.2407937
719,9777,5.69671413671592e+17,negative,1.0,US Airways,"@USAirways your service at PHL is abysmal. An hour on the runway waiting for a gate, no information anywhere, missed my connection abysmal!",2015-02-22 17:33:43 -0800,39.8749366,-75.2407972
720,9846,5.69642526065471e+17,negative,1.0,US Airways,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice,2015-02-22 15:38:56 -0800,21.15192481,-86.82441431
721,9876,5.69628521666118e+17,negative,1.0,US Airways,@USAirways ... What's going on at @PHLAirport ?!  I've been sitting at the gate for 45minutes.,2015-02-22 14:43:17 -0800,39.8749922,-75.24017448
722,9877,5.69628242044428e+17,negative,1.0,US Airways,@USAirways 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.,2015-02-22 14:42:10 -0800,39.87455718,-75.24082121
723,9887,5.69625848334e+17,negative,1.0,US Airways,@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?,2015-02-22 14:32:40 -0800,42.36184505,-71.02219492
724,9893,5.6962400935417e+17,negative,1.0,US Airways,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money",2015-02-22 14:25:21 -0800,43.19825137,-70.87335749
725,9894,5.69623606684209e+17,negative,0.6653,US Airways,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...,2015-02-22 14:23:45 -0800,43.19830037,-70.87348793
726,9895,5.69623415767871e+17,negative,1.0,US Airways,@USAirways he is 8 months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted,2015-02-22 14:23:00 -0800,43.19824341,-70.8733423
727,9899,5.69623190730887e+17,negative,1.0,US Airways,@USAirways thank you so much for asking us to pay $700 to switch to a different flight so I could spend more time with my dying nephew.,2015-02-22 14:22:06 -0800,43.19872113,-70.87307422
728,9913,5.69619075246236e+17,negative,1.0,US Airways,"@USAirways Cancelled Flights my flight to NY 3 times, then once I make it here they decided for S&amp;Gs they'll Cancelled Flight my return flight too. Thanks.",2015-02-22 14:05:45 -0800,42.74561865,-73.80942844
729,9914,5.69618838767182e+17,neutral,0.65,US Airways,@USAirways Y'all need to get it together,2015-02-22 14:04:48 -0800,35.87642273,-78.79274566
730,9916,5.6961853892479e+17,negative,1.0,US Airways,@USAirways Everyone on Flight 669 from LAX to RDU enjoyed waiting an hour &amp; a half in baggage claim for their bags just now,2015-02-22 14:03:37 -0800,35.87648539,-78.79266577
731,9920,5.69616551239918e+17,neutral,0.6374,US Airways,"@USAirways if my flight, 4035, is delayed, what time do I have to arrive at BHM?",2015-02-22 13:55:43 -0800,33.50528024,-86.81047219
732,9984,5.69592120954237e+17,negative,1.0,US Airways,@USAirways really nigga.. Ur a fuck boy,2015-02-22 12:18:38 -0800,40.85214382,-73.28567395
733,9985,5.69591310589432e+17,negative,1.0,US Airways,"@USAirways I sympathize re:weather issues, but when times get tough, call in more folks. Over two hours on hold for 4-minute fix. #FAIL",2015-02-22 12:15:25 -0800,39.98272482,-86.22502919
734,10042,5.69558986665538e+17,negative,1.0,US Airways,@USAirways quit being cheap and hire some call center employees. It shouldn't take half a day to call you,2015-02-22 10:06:58 -0800,37.78831231,-122.41007318
735,10056,5.69555929798218e+17,negative,1.0,US Airways,"@USAirways overloads small plane with extra baggage and then. Has to take them off... Poor execution #4435, 75 minute delay...",2015-02-22 09:54:50 -0800,35.22358885,-80.95061712
736,10058,5.69555455963472e+17,negative,1.0,US Airways,"@USAirways , I am embarrassed for us air and their inability to manage during weather delays.handling of # 4435 is an example",2015-02-22 09:52:57 -0800,35.21905941,-80.9426995
737,10063,5.69552947903754e+17,negative,1.0,US Airways,@USAirways NOW they're not even accepting calls AT ALL! Come on.,2015-02-22 09:42:59 -0800,40.04903686,-75.1035816
738,10124,5.69528410684461e+17,negative,1.0,US Airways,"@USAirways how aggravating, zone 5 boarded, overhead empty but forcing bag check. Better not loose bag again! flt1727 http://t.co/w3XS6TVpZg",2015-02-22 08:05:29 -0800,39.87309176,-75.24413798
739,10135,5.69525679823426e+17,negative,0.6917,US Airways,@USAirways I have a MAJOR complaint that I want to address w/you about my hand luggage courtesy check-in. What's the best way to do this?,2015-02-22 07:54:38 -0800,38.92102632,-76.9969392
740,10165,5.6951213249416e+17,negative,1.0,US Airways,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!,2015-02-22 07:00:48 -0800,39.52438256,-74.70144898
741,10195,5.69494421345047e+17,negative,1.0,US Airways,"@USAirways #Overbooked SXM-CLT delayed deplaning extra passengers. #missedconnection #forcedovernight #CLT, no lodging/food. Disappointed.",2015-02-22 05:50:25 -0800,36.24269903,-86.10760197
742,10235,5.6947044157361e+17,negative,1.0,US Airways,@USAirways my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!,2015-02-22 04:15:08 -0800,25.7789761,-80.1353923
743,10236,5.69470268474683e+17,negative,1.0,US Airways,@USAirways 8 hrs of wait time is unbelieavle unaccpetable biggest airline in the world should have failback call centers,2015-02-22 04:14:26 -0800,25.7789509,-80.1353866
744,10240,5.6946652529759e+17,negative,1.0,US Airways,"@USAirways - what a disaster! Flight 3739, missed passenger count by 5 since it was done manually!!  Really???",2015-02-22 03:59:34 -0800,39.05365524,-84.65487604
745,10247,5.69459836389335e+17,negative,1.0,US Airways,@USAirways your airline also delayed our bags to us for 4 hours &amp; refused to ship them to our local airport #disappointed #stillbagless,2015-02-22 03:32:59 -0800,39.25956567,-76.70131545
746,10288,5.69391350879138e+17,negative,1.0,US Airways,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup,2015-02-21 23:00:51 -0800,39.87631844,-75.24302471
747,10305,5.69379997175177e+17,negative,0.6875,US Airways,@USAirways @nburnside26 Well if you really didn't like them then she would be on an airplane. #FIOUSAirways 💁,2015-02-21 22:15:44 -0800,43.74167873,-79.3442243
748,10352,5.69357079716229e+17,negative,1.0,US Airways,@USAirways I have been I hold for 40 min. My 5:50 flight just got Cancelled Flightled and rescheduled for Monday. This is unacceptable!,2015-02-21 20:44:40 -0800,34.00912984,-84.37154603
749,10378,5.69343070849741e+17,negative,1.0,US Airways,"@USAirways weather doesn't excuse poor customer service, lack of info from staff or the fact staff haven't turned up",2015-02-21 19:49:00 -0800,39.87355987,-75.24730884
750,10392,5.69337064484962e+17,negative,1.0,US Airways,"@USAirways #not happy, wife 40th Bday trip. would like to be fully compensated for both flights",2015-02-21 19:25:08 -0800,39.87414824,-75.25238981
751,10393,5.69336493224956e+17,negative,1.0,US Airways,"@USAirways delayed in philly since 130, sitting onTarmac since 8pm flight 1881 plz contact donaldaroberts1@gmail.com",2015-02-21 19:22:52 -0800,39.87414053,-75.25236332
752,10409,5.6932619121322e+17,negative,1.0,US Airways,@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat,2015-02-21 18:41:56 -0800,40.04893741,-75.10344598
753,10414,5.69323273172832e+17,negative,0.6563,US Airways,@USAirways not best pleased with service so far. On our third gate and still no guarantee that it's the correct one :(,2015-02-21 18:30:20 -0800,39.87372068,-75.24732898
754,10422,5.69317626687717e+17,negative,1.0,US Airways,@USAirways Still waiting for another crew member. #cabinfever,2015-02-21 18:07:54 -0800,35.2190054,-80.9427282
755,10426,5.69316342769291e+17,negative,1.0,US Airways,@USAirways FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew,2015-02-21 18:02:48 -0800,35.2191669,-80.9435256
756,10432,5.69312530620817e+17,negative,1.0,US Airways,@USAirways waited for 3 hours NO LUGGAGE line too long left airport when flight Cancelled Flighted WHERE does luggage GO? On hold for 1 hour so far,2015-02-21 17:47:39 -0800,40.04915451,-75.10364317
757,10438,5.69306871242367e+17,negative,1.0,US Airways,“@USAirways: @TMadCLE We don't like to hear this. We're sorry that it's taking so long to get through.” Stop sending generic responses,2015-02-21 17:25:09 -0800,41.49092099,-81.71644934
758,10439,5.69305239834137e+17,negative,1.0,US Airways,@USAirways sucks.  Flt 2692 Late Flight by 20 mins missed my connection.  Thanks for the 10 bucks and a middle seat on the next flt.,2015-02-21 17:18:41 -0800,33.43629607,-111.99894068
759,10440,5.69304295444775e+17,negative,1.0,US Airways,".@USAirways worst experience of all time. Will never, ever, ever travel with you again. EVER",2015-02-21 17:14:55 -0800,41.49090693,-81.71627307
761,10450,5.69289836995191e+17,positive,0.7065,US Airways,"@USAirways #ShoutOut 2 Kristie(sp?) from Gate4 @ PVD today. She's a #RockStar, was a tremendous help in a tough situation. #PromoteThatGirl",2015-02-21 16:17:28 -0800,41.72221977,-71.44574004
762,10457,5.69281170996892e+17,negative,1.0,US Airways,"@USAirways call dropped &amp; no call back...another 45min-hour for another rep. The worst CS ever, online, by phone &amp; in person.",2015-02-21 15:43:02 -0800,41.46454996,-81.70961875
763,10462,5.69278041165324e+17,negative,1.0,US Airways,@USAirways I did. They told me it was a 40 min wait &amp; they'd call back. It's already been 45 min. Horrible,2015-02-21 15:30:36 -0800,41.46460532,-81.70957793
764,10484,5.69259449115943e+17,positive,1.0,US Airways,@USAirways thank you! You have always been so good to me. I will follow up.,2015-02-21 14:16:43 -0800,39.94624391,-75.17915216
765,10492,5.69252439548953e+17,negative,1.0,US Airways,"@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem, but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!",2015-02-21 13:48:52 -0800,39.90000449,-75.20693516
766,10519,5.69234264153174e+17,negative,1.0,US Airways,@USAirways is the 7th circle of hell right after the dmv. #noshadetothedmv,2015-02-21 12:36:39 -0800,35.2238122,-80.9435393
767,10555,5.69189550570017e+17,negative,0.6774,US Airways,@USAirways Look at that. The flight I have been trying to book for 3 days is gone. I guess someone got through. Thanks! Keep up the #Failing,2015-02-21 09:38:58 -0800,34.16721397,-118.3453091
769,10576,5.69167658698068e+17,negative,1.0,US Airways,"@USAirways ""Owen F"" at DCA Gate 42: #rude.",2015-02-21 08:11:59 -0800,38.85580899,-77.04174148
770,10588,5.69158030404801e+17,negative,1.0,US Airways,@USAirways @franchise02 my friend has been on hold for 1.5 hours and still counting!,2015-02-21 07:33:43 -0800,38.90321224,-76.99583548
771,10595,5.69147067559485e+17,neutral,0.6117,US Airways,"@USAirways what's the point of email stating I didn't get bumped to 1st class? I know I'm not in first class, I booked the regular ticket",2015-02-21 06:50:09 -0800,39.9692473,-75.1346431
772,10627,5.6910847423327e+17,negative,1.0,US Airways,"@USAirways quick, let's board a plane so that we can sit on runway for 2 hours #clockwork #scareways #neverfails @AUmilo1",2015-02-21 04:16:48 -0800,38.18285051,-85.74225293
773,10668,5.68995608238772e+17,neutral,1.0,US Airways,@USAirways No worries I was able to read @stephenrodrick entire book while holding. #TheMagicalStranger,2015-02-20 20:48:19 -0800,42.201792,-88.3376974
774,10681,5.68983517037773e+17,negative,1.0,US Airways,@USAirways Ever sit on hold and just lose track of time? http://t.co/Yqhk8LJaBN,2015-02-20 20:00:16 -0800,42.2017895,-88.337723
776,10730,5.68932061882552e+17,negative,1.0,US Airways,@USAirways worst customer service experience ever today. Get it together.,2015-02-20 16:35:48 -0800,35.22257093,-80.93941664
778,10824,5.68845421390344e+17,negative,1.0,US Airways,"“@USAirways: We're sincerely sorry, Sean. Reservations is working hard to answer everyone's call and we appreciate your patience.” #false",2015-02-20 10:51:31 -0800,34.16721627,-118.34537339
780,10828,5.68841635049533e+17,negative,1.0,US Airways,@USAirways @AmericanAir no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers,2015-02-20 10:36:29 -0800,40.77265898,-73.86525922
782,10971,5.6870644285066e+17,negative,1.0,US Airways,@USAirways this response doesn't correct the fact that your pilot failed to keep passengers updated,2015-02-20 01:39:16 -0800,51.4713252,-0.4674035
785,10995,5.68631538541326e+17,negative,1.0,US Airways,@USAirways worst experience ever with you guys…see my blog tomorrow on my experience. Maybe you can help make it better.,2015-02-19 20:41:38 -0800,35.2203248,-80.94508344
786,10998,5.68626974278734e+17,negative,1.0,US Airways,"@USAirways I doubt that, its 11:21p &amp; we r still being held captive on the ground at DCA! A little communication from up front would b nice.",2015-02-19 20:23:29 -0800,38.86402742,-77.04855865
787,11004,5.68622478081307e+17,negative,1.0,US Airways,"@USAirways DCA-&gt;HPN, u r prof hostage takers.We stood on bus 2 plane for 25 min,now sitting on plane with no mvmt &amp; 1 announcement 4 &gt; hour!",2015-02-19 20:05:37 -0800,38.86432211,-77.04913451
789,11029,5.68604735772742e+17,negative,1.0,US Airways,@USAirways flight 728 from PHL to London has been sitting on the tarmac for 46min w/NO further update from the pilot. what gives???,2015-02-19 18:55:07 -0800,39.8816419,-75.2475867
790,11066,5.68542052205666e+17,negative,0.6931,US Airways,@USAirways @AmericanAir you know...hockey sticks are expensive. Your baggage handlers shouldn't just be throwing them on the cart.,2015-02-19 14:46:02 -0800,39.8744048,-75.24235009
792,11112,5.68496861797077e+17,negative,1.0,US Airways,@USAirways so basically I am stuck paying for hidden fees and being bumped to an inferior flight. JetBlue here I come. #usairways #mergers,2015-02-19 11:46:28 -0800,29.99562368,-90.24376862
793,11113,5.68496811662582e+17,neutral,1.0,US Airways,@USAirways How will I change it?,2015-02-19 11:46:16 -0800,42.95012208,-87.90085158
794,11118,5.68494200163074e+17,positive,0.3796,US Airways,@USAirways I just think it's weird to have mileage as 666,2015-02-19 11:35:54 -0800,42.95119138,-87.90117857
795,11121,5.68492323824382e+17,negative,1.0,US Airways,@USAirways but you guys switched me and didn't inform me of the chathes,2015-02-19 11:28:26 -0800,29.98442078,-90.25340271
796,11134,5.68487367536996e+17,negative,0.6531,US Airways,@USAirways understood and I am sympathetic. How do I get my $100 back? I shouldn't have to pay especially if YOU switched my flight.,2015-02-19 11:08:45 -0800,29.99894707,-90.27229299
797,11141,5.68482472880697e+17,negative,1.0,US Airways,"@USAirways was switched to an American Airlines flight, not by choice, and now I am charged $50 for bags? Thought y'all merged?",2015-02-19 10:49:18 -0800,29.98730979,-90.25605983
798,11161,5.6847218599363e+17,negative,1.0,US Airways,@USAirways I've called to resolve my dividend miles issue for a week to no avail.  Please advise ASAP.,2015-02-19 10:08:25 -0800,40.74609464,-74.00636235
799,11211,5.68423588077937e+17,positive,0.6931,US Airways,@USAirways thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight. Great holz ahead. Cheers! 😀,2015-02-19 06:55:18 -0800,35.2204278,-80.94281752
800,11277,5.68246970126438e+17,neutral,1.0,US Airways,@USAirways I found a flight I want on @CheapOair. Is my @AmericanAir AA Advantage # applicable to earn miles on it since you're merging?,2015-02-18 19:13:29 -0800,33.79727578,-117.85043081
801,11288,5.6823997827636e+17,positive,1.0,US Airways,@USAirways thank you for fixing my 5 hour delay.,2015-02-18 18:45:42 -0800,35.22209167,-80.95237732
802,11296,5.68230023251042e+17,negative,1.0,US Airways,@USAirways delays to the max,2015-02-18 18:06:09 -0800,35.22476994,-80.93932077
804,11309,5.68220625648673e+17,negative,1.0,US Airways,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,2015-02-18 17:28:48 -0800,35.22447828,-80.93940943
805,11323,5.68211517398786e+17,negative,0.6588,US Airways,@USAirways I was re accommodated for my DSM flight tonight after a delay from Myrtle Beach now the flight to DSM is back on for tonight?,2015-02-18 16:52:37 -0800,35.22604872,-80.93863381
806,11379,5.68160713170149e+17,positive,0.6705,US Airways,@USAirways thanks for giving away my seat. Another fine job! http://t.co/r7ibqr4CYd,2015-02-18 13:30:44 -0800,35.22123472,-80.93287633
807,11384,5.68155954484798e+17,positive,1.0,US Airways,@USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow,2015-02-18 13:11:50 -0800,35.21820752,-80.94527061
808,11397,5.68141720556323e+17,negative,1.0,US Airways,"@USAirways I been sitting on this plane for 40 minutes, and they are saying another 15 minutes something about paper work. This sucks !!",2015-02-18 12:15:16 -0800,35.210373,-80.9538682
809,11451,5.68106783241212e+17,negative,0.6489,US Airways,@USAirways your agent did not say,2015-02-18 09:56:26 -0800,41.15955496,-81.39767448
810,11454,5.68105051622756e+17,negative,0.6739,US Airways,"@USAirways It is the 2nd person when I called again to ask, could not catch her name, rejected the request",2015-02-18 09:49:33 -0800,41.16013713,-81.39768211
811,11458,5.68103967185445e+17,positive,0.6871,US Airways,@USAirways thanks for reaching out to me.  My Gold Div no. 2k424j0. My Flights were changed under Confirmation # DNX58V.,2015-02-18 09:45:15 -0800,41.16012493,-81.39760735
812,11472,5.68083251866153e+17,negative,1.0,US Airways,"@USAirways you got me home 30 hours after you were supposed to... I was living in an airport, you offered no monetary assistance!",2015-02-18 08:22:56 -0800,30.44405028,-84.23614305
813,11478,5.68079676612088e+17,negative,0.6806,US Airways,@USAirways where's my apology?,2015-02-18 08:08:43 -0800,30.44414315,-84.23627649
814,11540,5.68032524749943e+17,negative,1.0,US Airways,"@USAirways grades for this trip:

Flight timeliness: 👎✈️
Cancelled Flightations: 👎😬
Customer Service: 👎😡
Flight attendants: 😊👏",2015-02-18 05:01:22 -0800,35.23185283,-80.96487203
815,11555,5.68010412798509e+17,negative,1.0,US Airways,@USAirways how about a phone # to talk to a real person?,2015-02-18 03:33:30 -0800,43.0460116,-84.4795683
816,11556,5.68008391773196e+17,negative,1.0,US Airways,@USAirways over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us,2015-02-18 03:25:28 -0800,43.0460003,-84.4794566
818,11599,5.67896872892899e+17,negative,1.0,US Airways,@USAirways I'm sick of living in an airport!! #getittogether,2015-02-17 20:02:20 -0800,35.22287836,-80.94056653
819,11618,5.67872406628356e+17,negative,1.0,US Airways,@USAirways @noltnancy What will be is a what may be...what is...sucks. #fail,2015-02-17 18:25:06 -0800,36.1036159,-115.16564
820,11623,5.67866162865971e+17,negative,1.0,US Airways,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword,2015-02-17 18:00:18 -0800,35.22363719,-80.94045544
821,11625,5.67865044580639e+17,negative,1.0,US Airways,@USAirways I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance.  #NeverAgain,2015-02-17 17:55:51 -0800,35.22347122,-80.94043272
823,11673,5.67832153670705e+17,positive,0.6742,US Airways,@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791.,2015-02-17 15:45:09 -0800,27.96879606,-82.55192621
826,11699,5.67808843373105e+17,negative,1.0,US Airways,@USAirways is anyone working today?? Anyone want to pick up a phone?,2015-02-17 14:12:32 -0800,25.8801693,-80.14141202
828,11737,5.67787449053872e+17,negative,1.0,US Airways,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,2015-02-17 12:47:31 -0800,35.22032317,-80.94508353
829,11753,5.67778236026077e+17,negative,1.0,US Airways,@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?,2015-02-17 12:10:54 -0800,38.8639627,-77.0436015
831,11761,5.67776258621465e+17,negative,1.0,US Airways,@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?,2015-02-17 12:03:03 -0800,38.8687568,-77.035652
832,11784,5.67761144190747e+17,positive,1.0,US Airways,@USAirways Absolutely!! The staff was amazing!!,2015-02-17 11:02:59 -0800,36.08576903,-115.14953095
833,11787,5.67759874403344e+17,negative,1.0,US Airways,"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading.",2015-02-17 10:57:57 -0800,40.6488643,-73.7944749
834,11789,5.67759344360784e+17,negative,1.0,US Airways,@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl,2015-02-17 10:55:50 -0800,35.20346242,-80.92218024
835,11805,5.6775102589071e+17,positive,0.6727,US Airways,@USAirways — I had exceptional service on flight #403 from IND to PHX!!,2015-02-17 10:22:47 -0800,36.08584875,-115.14968355
836,11888,5.70306715599696e+17,negative,0.6889,American,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,2015-02-24 11:38:11 -0800,35.22643463,-80.93879965
837,11912,5.70299824760861e+17,positive,0.6666,American,"@AmericanAir Great, thanks. Followed.",2015-02-24 11:10:48 -0800,37.78618135,-122.45742542
839,11936,5.70292403309036e+17,neutral,1.0,American,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),2015-02-24 10:41:19 -0800,32.82813261,-97.25115941
842,11956,5.7028405460564e+17,negative,1.0,American,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,2015-02-24 10:08:08 -0800,40.69017276,-73.91646118
843,11957,5.70283851018318e+17,negative,1.0,American,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,2015-02-24 10:07:20 -0800,40.68994668,-73.91637642
844,11958,5.70283544125288e+17,negative,1.0,American,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,2015-02-24 10:06:06 -0800,40.69002464,-73.91638072
845,11960,5.70283254743507e+17,negative,1.0,American,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,2015-02-24 10:04:57 -0800,40.68996177,-73.91640136
847,12026,5.69944281512686e+17,negative,1.0,American,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,2015-02-23 11:38:00 -0800,34.0213466,-118.45229268
848,12049,5.70306715599696e+17,negative,1.0,American,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,2015-02-24 11:38:11 -0800,35.22643463,-80.93879965
849,12073,5.70299824760861e+17,positive,1.0,American,"@AmericanAir Great, thanks. Followed.",2015-02-24 11:10:48 -0800,37.78618135,-122.45742542
851,12097,5.70292403309036e+17,neutral,1.0,American,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),2015-02-24 10:41:19 -0800,32.82813261,-97.25115941
854,12117,5.7028405460564e+17,negative,1.0,American,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,2015-02-24 10:08:08 -0800,40.69017276,-73.91646118
855,12118,5.70283851018318e+17,negative,1.0,American,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,2015-02-24 10:07:20 -0800,40.68994668,-73.91637642
856,12119,5.70283544125288e+17,negative,1.0,American,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,2015-02-24 10:06:06 -0800,40.69002464,-73.91638072
857,12121,5.70283254743507e+17,negative,1.0,American,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,2015-02-24 10:04:57 -0800,40.68996177,-73.91640136
859,12258,5.70249520736375e+17,negative,1.0,American,@AmericanAir Waiting an hour now for a pilot AA3688. Is there a pilot in the house at DFW?,2015-02-24 07:50:55 -0800,32.8968169,-97.0618222
860,12260,5.70249435029971e+17,neutral,1.0,American,@AmericanAir do you offer group pricing discounts by any chance?,2015-02-24 07:50:34 -0800,28.02034806,-82.52234293
861,12269,5.70247474465677e+17,negative,1.0,American,@AmericanAir Lost and Found is like talking to a hormonal teenager who refuses to talk to you. #useless #wastedeffort #FAIL,2015-02-24 07:42:47 -0800,40.78476286,-73.97029561
862,12285,5.70242420643918e+17,negative,1.0,American,@AmericanAir DM me and I can explain the whole story. I should have been on an earlier flight not US1937,2015-02-24 07:22:42 -0800,27.97575376,-82.53714356
